# id:24--24-24-0 
0.72,-0.15,-1
-0.36,-0.17,-1
-0.81,-0.66,-1
-0.25,-0.67,-1
-0.12,0.38,1
0.16,-0.99,-1
0.17,-0.23,-1
-0.9,-0.36,-1
0.37,0.46,1
0.89,-0.02,-1
-0.95,-0.3,-1
-0.96,0.34,-1
0.11,0.54,1
-0.8,-0.71,-1
-0.38,0.18,1
0.76,-0.67,-1
0.37,0.5,1
0.39,0.61,1
-0.03,-0.02,-1
0.32,-0.14,-1
0.03,-0.08,-1
0.61,-0.04,-1
0.01,-0.93,-1
-0.26,-0.73,-1
-0.18,-0.1,-1
-0.73,-0.34,-1
0.75,-0.97,-1
0.98,0.42,-1
-0.14,-0.61,-1
0.2,0.71,1
-0.49,-0.26,-1
-0.47,-0.66,-1
0.89,0.35,-1
-0.22,-0.91,-1
0.98,-0.09,-1
-0.66,0.19,-1
0.06,-0.07,1
0.27,-0.09,-1
0.09,0.78,1
0.9,-0.03,-1
0.56,0.49,1
-0.86,-0.99,-1
0.7,0.91,1
0.32,-0.31,-1
0.23,-0.34,-1
-0.97,0.01,-1
0.51,-0.93,-1
0.01,0.34,1
0.94,-0.58,-1
0.26,-0.69,-1
-0.73,0.88,1
-0.97,-0.98,-1
-0.87,0.72,1
0.59,0.04,-1
0.14,-0.73,-1
0.6,-0.7,-1
0.24,0.81,1
0.82,-0.18,-1
0.3,-0.25,-1
-0.44,-0.99,-1
-0.21,-0.72,-1
-0.49,-0.68,-1
-0.76,-0.54,-1
0.9,-0.95,-1
-0.78,0.19,-1
0.23,-0.22,-1
0.25,-0.99,-1
0.33,0.84,1
-0.25,0.14,1
-0.4,0.7,1
-0.24,-0.52,-1
-0.2,-0.01,1
-0.14,0.24,1
-0.36,0.13,1
0.47,0.36,1
-0.44,-0.42,-1
0.96,0.83,1
0.17,0.16,1
0.19,0.92,1
0.97,-0.48,-1
-0.24,0.29,1
0.84,-0.92,-1
0.24,-0.05,-1
0.1,0.6,1
0.01,0.06,1
-0.9,0.62,-1
0.99,0.58,-1
0.89,-0.26,-1
0.62,0.94,1
-0.52,0.91,1
0.05,-0.34,-1
-0.9,-0.5,-1
-0.86,0.74,-1
0.43,-0.16,-1
0.85,0.85,1
0.62,0.96,1
0.98,0.95,1
-0.84,0.83,1
0.51,0.44,1
-0.22,0.93,1
-0.43,-0.03,-1
0.65,0.07,-1
-0.19,0.22,1
-0.08,-0.35,-1
-0.37,-0.51,-1
0.41,-0.89,-1
0.8,-0.91,-1
0.77,-0.75,-1
-0.52,0.77,1
0.14,-0.46,-1
0.69,0.11,-1
-0.09,-0.25,-1
-0.37,0.57,1
-0.91,-0.52,-1
-0.6,0.12,-1
-0.45,-0.48,-1
-0.34,-0.68,-1
-0.28,-0.91,-1
-0.4,-0.43,-1
0.93,0.71,-1
0.17,0.4,1
0.39,-0.69,-1
-0.32,-0.06,-1
0.19,0.04,-1
-0.65,0.44,1
-0.99,1,1
0.79,-0.34,-1
0.65,0.38,-1
0.77,0.98,1
0.65,0.91,1
-0.93,0.07,-1
0.61,-0.54,-1
0.91,0.14,-1
0.76,-0.67,-1
-0.91,-0.31,-1
0.56,-0.3,-1
0.54,-0.51,-1
0.85,-0.87,-1
-0.76,0.91,1
0.22,0.56,1
0.9,0.63,-1
0.99,0.24,-1
-0.63,0.14,-1
0.71,-0.11,-1
-0.92,-0.01,-1
0.9,-0.46,-1
0.71,-0.92,-1
-0.84,0.94,1
-0.99,-0.83,-1
0.84,0.4,-1
0.56,0.29,1
-0.66,0.28,-1
0.6,0.65,1
1,0.36,-1
-0.28,0.44,1
-0.87,0.33,-1
-0.75,0.04,-1
-0.14,0.21,1
0.6,0.22,-1
-0.76,0.05,-1
-0.56,-0.4,-1
-0.73,-0.05,-1
0.34,-0.45,-1
0.54,-0.46,-1
-0.37,0.27,1
-0.29,0.41,1
0.34,0.66,1
-0.96,-0.49,-1
-0.32,-0.9,-1
0.5,-0.65,-1
0.72,-0.2,-1
0.22,0.07,-1
1,-0.59,-1
-0.58,0.96,1
-0.8,-0.41,-1
0.43,0.3,1
0.98,-0.36,-1
0.56,-0.31,-1
-0.65,0.38,-1
-0.64,-0.13,-1
0.42,-0.41,-1
0.08,0.81,1
0.69,0.81,1
-0.16,-0.77,-1
-0.46,-0.57,-1
0.52,0.86,1
0.89,0.84,1
0.92,0.4,-1
-0.55,0.75,1
0.1,-0.89,-1
-0.9,0.54,-1
0.91,-0.39,-1
-0.23,-0.7,-1
-0.94,0.15,-1
0.31,0.7,1
0.13,0.21,1
-0.74,0.1,-1
-0.97,0.01,-1
-0.5,0.46,1
-0.67,-0.44,-1
0.05,-0.34,-1
-0.66,-0.44,-1
0.46,0.34,1
-0.63,0.4,-1
0.51,-0.3,-1
0.09,0.84,1
-0.47,-0.91,-1
0.8,-0.87,-1
-0.53,-0.36,-1
-0.11,-0.03,-1
0.42,-0.99,-1
0.49,-0.64,-1
-0.83,0.83,1
0.17,-0.81,-1
0.3,0.71,1
0.13,-0.21,-1
-0.83,0.33,-1
-0.69,0.13,-1
0.46,0.6,1
-0.94,-0.52,-1
0.23,0.91,1
0.05,0.39,1
0.44,0.57,1
0.16,-0.27,-1
-0.72,-0.97,-1
-0.9,0.17,-1
0.77,0.34,-1
0.53,0.66,1
0.43,0.11,-1
0.97,0.17,-1
0.48,-0.61,-1
0.01,0.45,1
-0.1,-0.12,-1
-0.38,-0.97,-1
-0.47,-0.69,-1
-0.86,-0.58,-1
-0.44,-0.81,-1
-0.71,0.73,1
0.15,0.16,1
0.61,0.12,-1
-0.46,-0.4,-1
0.38,0.61,1
0.61,-0.49,-1
0.4,0.13,1
0.93,0.67,-1
-0.52,0.82,1
-0.8,-0.63,-1
0.27,-0.34,-1
0.99,0.82,-1
0.82,0.43,-1
-0.18,0.98,1
-0.79,0.36,-1
0.05,-0.04,1
-0.23,-0.65,-1
-0.48,-0.72,-1
-0.42,-0.24,-1
0.07,-0.04,-1
0.75,-0.77,-1
-0.85,-0.79,-1
0.71,-0.97,-1
-0.62,-0.14,-1
0.66,0.07,-1
-0.46,-0.88,-1
0.94,-0.11,-1
-0.53,0.41,1
-0.34,1,1
-0.33,0.07,-1
0.06,-0.18,-1
-0.9,-0.03,-1
-0.03,-0.33,-1
0.27,0.06,-1
0.55,-0.29,-1
0.17,0.26,1
0.76,0.2,-1
-0.3,0.67,1
0.93,-0.67,-1
0.91,0.01,-1
-0.15,-0.94,-1
-0.99,-0.84,-1
0.41,0.14,-1
-0.17,-0.59,-1
0.11,0.96,1
-0.54,0.13,-1
0.95,-0.12,-1
-0.7,0.59,1
-0.92,0.51,-1
0.87,0.42,-1
-0.29,-0.74,-1
-0.63,-0.73,-1
0.01,0.69,1
-0.68,-0.49,-1
-0.3,0.63,1
0.79,-0.91,-1
-0.87,-0.97,-1
0.68,-0.66,-1
-0.11,-0.57,-1
-0.56,-0.71,-1
0,0,1
0.62,0.38,1
-0.61,-0.61,-1
-0.69,-0.28,-1
-0.36,0.42,1
-0.08,0.2,1
-0.67,0.33,-1
-0.38,0.01,-1
-0.5,0.91,1
0.89,-0.65,-1
-0.32,0.35,1
0.75,-0.04,-1
0.08,0.36,1
-0.9,0.68,-1
0.64,-0.69,-1
-0.2,0.24,1
-0.94,0.58,-1
0.36,-0.8,-1
0,-0.3,-1
0.07,-0.41,-1
0.43,0.28,-1
-0.21,0.02,1
0.54,-0.9,-1
-0.34,-0.8,-1
-0.49,0.85,1
0.78,-0.35,-1
-0.76,-0.29,-1
-0.96,-0.94,-1
-0.14,0.07,-1
0.58,-0.87,-1
-0.36,0.57,1
0.06,-0.64,-1
-0.56,0.9,1
0.19,-0.44,-1
0.6,0.07,-1
-0.67,-0.15,-1
-0.7,0.09,-1
0.85,0.14,-1
0.6,1,1
-0.96,0.58,-1
0.08,-0.78,-1
0.4,0.28,1
-0.26,0.73,1
-0.82,-0.09,-1
0.84,-0.49,-1
0.33,-0.16,-1
0.48,0.15,1
-0.67,0,-1
0.27,-0.41,-1
0.26,-0.36,-1
0.4,0.73,1
0.1,0.12,1
0.17,0.86,1
0.14,-0.96,-1
0.66,0.88,1
0.26,0.2,1
0.7,-0.32,-1
0.23,0.02,1
0.9,-0.72,-1
-0.43,0.55,1
-0.18,-0.06,-1
0.29,-0.96,-1
0.03,0.22,1
-0.5,-0.65,-1
-0.11,-0.99,-1
0.79,0.27,-1
0.53,-0.04,-1
-0.58,-0.81,-1
-0.69,-0.92,-1
-0.19,-0.34,-1
0.94,0.48,-1
-0.21,-0.24,-1
-0.23,0.8,1
-0.39,-0.7,-1
-0.51,0.19,-1
-0.75,-0.02,-1
0.21,-0.49,-1
-0.15,-0.06,1
0.51,0.25,1
-0.56,-0.94,-1
-0.06,1,1
-0.64,-0.21,-1
0.85,0.57,-1
-0.47,-0.82,-1
0.58,-0.32,-1
-0.36,-0.07,-1
-0.04,-0.86,-1
-0.76,-0.01,-1
0.73,-0.51,-1
0.29,-0.06,-1
0.51,0.88,1
0.2,-0.76,-1
0.66,-0.92,-1
0.91,-0.38,-1
-0.55,-0.8,-1
-0.81,-0.16,-1
-0.09,0.81,1
-0.86,-0.96,-1
-0.7,0.77,1
0.73,0.06,-1
0.2,-0.44,-1
-0.32,0.77,1
-0.05,0.43,1
-0.21,0.34,1
-0.19,0.79,1
0.52,0.99,1
0.16,-0.11,-1
-0.07,0.04,1
0.7,0.34,-1
-0.05,0.06,1
0.14,-0.74,-1
0.21,-0.06,-1
0.52,0.9,1
0.92,-0.32,-1
-0.07,0.5,1
-0.84,0.01,-1
-0.78,-0.84,-1
-0.91,0.1,-1
-1,-0.21,-1
0.7,0.74,1
-0.57,-0.13,-1
0.74,-0.92,-1
-0.19,0.6,1
0.3,0.51,1
0.13,-0.56,-1
-0.25,-0.39,-1
-0.65,-0.17,-1
-0.15,-0.08,-1
-0.62,-0.07,-1
0.27,-0.38,-1
0.21,0.06,1
0.41,-0.2,-1
-0.44,0.61,1
0.6,-0.09,-1
0.33,-0.97,-1
-0.46,-0.21,-1
-0.23,0.14,1
0.16,1,1
-0.35,-0.62,-1
-0.07,0.65,1
-0.06,-0.15,-1
0.84,-0.74,-1
-0.2,-0.18,-1
0.37,-0.58,-1
0.45,0.75,1
0.98,-0.72,-1
0.11,0.05,1
0.07,-0.79,-1
0.97,-0.14,-1
0.79,0.8,1
-0.77,-0.26,-1
0.75,-0.43,-1
-0.95,0.37,-1
0.97,-0.26,-1
-0.21,-0.82,-1
0.65,-0.84,-1
0.29,0.27,1
-0.93,-0.66,-1
-0.15,-0.7,-1
-1,-0.92,-1
-0.19,-0.68,-1
-0.55,-0.94,-1
-0.63,-0.89,-1
0.1,-0.92,-1
-0.74,-0.13,-1
0.17,-0.49,-1
-0.64,0.81,1
-0.4,0.88,1
0.07,-0.28,-1
-0.62,-0.27,-1
0.51,0.54,1
0.36,1,1
0.79,-0.64,-1
0.58,0.47,1
-0.89,0.73,-1
-0.16,-0.11,-1
0.73,0.26,-1
0.88,0.87,-1
-0.64,-0.07,-1
0.16,0.32,1
-0.97,-0.18,-1
0.23,-0.83,-1
-0.51,0.96,1
0.87,0.54,-1
0.32,0.65,1
0.65,-0.52,-1
-0.52,-0.79,-1
0.12,-0.92,-1
0.64,-0.55,-1
-0.12,0.61,1
-0.15,0.65,1
-0.64,-0.12,-1
0.87,0.37,-1
0.73,0.24,-1
0.06,-0.45,-1
-0.89,-0.8,-1
-0.93,-0.32,-1
0.28,0.81,1
-0.66,0.44,1
-0.66,-0.68,-1
0.65,0.18,-1
0.78,0.54,-1
-0.93,0.4,-1
-0.67,0.13,-1
-0.88,-0.81,-1
0.57,-0.69,-1
0.49,-0.62,-1
0.63,0.66,1
0.85,-1,-1
-0.48,-0.66,-1
-0.19,1,1
-0.26,0.78,1
0.56,0.86,1
0.74,-0.82,-1
0.15,-0.69,-1
0.12,0.88,1
0.29,0.36,1
-0.86,-0.01,-1
-0.2,-0.16,-1
-0.11,0.36,1
0.32,-0.83,-1
-0.09,-0.09,-1
-0.96,-0.53,-1
-0.43,-0.8,-1
-0.77,0.35,-1
-0.91,-0.53,-1
-0.74,0.77,1
-0.2,0.91,1
0.01,-0.3,-1
0.22,0.6,1
0.79,-0.09,-1
-0.66,0.83,1
-0.33,0.87,1
-0.14,-0.56,-1
0.24,-0.33,-1
0.94,-0.23,-1
-0.51,0.03,-1
-0.58,0.84,1
0.34,-0.15,-1
0.09,-0.94,-1
-0.81,0.86,1
0.48,-0.81,-1
0.68,-0.13,-1
-0.66,0.74,1
0.21,-0.03,-1
0.43,-0.1,-1
-0.88,0.4,-1
-0.42,0.83,1
-0.06,0.16,1
1,-0.76,-1
-0.34,-0.56,-1
-0.78,0.93,1
0.62,0.6,1
-0.13,0.94,1
-0.43,0.15,-1
-0.06,-0.43,-1
-0.93,-0.3,-1
-0.75,0.28,-1
-0.75,-0.79,-1
0.11,-0.79,-1
-0.97,-0.13,-1
-0.2,0.1,-1
0.78,-0.29,-1
0.61,0.59,1
0.17,-0.85,-1
0.71,0.1,-1
0.15,0.18,1
1,0.43,-1
-0.35,0.69,1
-0.53,-0.21,-1
-0.47,-0.18,-1
0.04,0.63,1
0.47,0.4,1
0.49,0,-1
0.45,-0.83,-1
-0.44,0.89,1
-0.76,0.03,-1
-0.38,0.02,-1
-0.73,0.68,1
-0.86,-0.86,-1
-0.77,-0.32,-1
0.19,0.72,1
0.24,0.19,1
-1,-0.32,-1
-0.64,-0.88,-1
-0.12,-0.31,-1
-0.51,-0.07,-1
0.28,0.55,1
0.5,0.83,1
0.4,0.98,1
-0.92,-0.8,-1
0.6,0.39,1
-0.26,-0.38,-1
0.28,-0.37,-1
-0.18,-0.01,1
-0.47,0.88,1
-0.87,-0.63,-1
-0.24,0.65,1
-0.59,0.15,-1
0.73,-0.45,-1
0.2,-0.37,-1
0.34,-0.77,-1
0.2,-0.03,-1
-0.75,-0.76,-1
0.99,0.06,-1
0.85,0.6,-1
-0.61,0.74,1
0.87,-0.51,-1
-0.12,-0.09,-1
0.73,-0.37,-1
-0.45,0.84,1
0.57,0.17,-1
0.99,-0.63,-1
0.02,-0.38,-1
-0.31,-0.39,-1
0.36,-0.55,-1
0.9,-0.16,-1
-0.19,-0.3,-1
0.37,0.59,1
0.08,0.31,1
0.34,0.86,1
-0.77,0.43,-1
0.35,0.42,1
0.44,-0.57,-1
0.78,0.13,-1
0.17,-0.51,-1
-0.84,-0.62,-1
-0.11,0.2,1
-0.89,-0.44,-1
-0.76,0.64,-1
0.01,-0.02,-1
0.61,0.21,-1
0.37,-0.44,-1
0.51,-1,-1
-0.73,0.78,1
0.65,-0.06,-1
0.47,0.11,-1
-0.87,1,1
0.5,-0.9,-1
-0.55,-0.65,-1
-0.29,0.36,1
-0.17,-0.04,-1
-0.62,-0.67,-1
0.34,0.84,1
-0.26,-0.89,-1
0.27,0.76,1
-0.72,0.23,-1
0.69,0.36,-1
-0.72,-0.14,-1
0.45,0.31,1
-0.76,-0.98,-1
-0.98,-0.15,-1
0,0.23,1
-0.46,-0.43,-1
-0.92,0.31,-1
0.41,-0.43,-1
0.67,-0.14,-1
0.03,-0.46,-1
-0.6,-0.17,-1
0.88,-0.73,-1
0.71,-0.48,-1
-0.12,-0.46,-1
0.03,0.55,1
0.5,-0.91,-1
0.81,-0.83,-1
-0.77,0.59,1
-0.59,0.25,-1
0.83,-0.72,-1
-0.41,-0.32,-1
-0.77,-0.44,-1
0.18,-0.74,-1
-0.86,0.15,-1
0.97,-0.83,-1
0.01,0.68,1
-0.37,0.49,1
0.56,0.72,1
0.06,-0.87,-1
0.42,0.96,1
-0.68,-0.45,-1
-0.94,-0.22,-1
-0.92,0.97,1
-0.38,-0.89,-1
0.7,-0.93,-1
-0.68,0.09,-1
0.04,0.73,1
0.94,0.28,-1
-0.59,-0.66,-1
-0.87,0.76,1
-0.86,-0.92,-1
-0.17,-0.85,-1
-0.92,-0.77,-1
0.59,-0.14,-1
-0.76,-0.45,-1
0.08,-0.13,-1
0.58,0.92,1
0.56,0.85,1
0.26,-0.75,-1
0.09,-0.61,-1
-0.12,-0.47,-1
0.23,0.37,1
-0.65,0.45,1
0.45,0.04,-1
-0.35,0.29,1
0.93,-0.64,-1
-0.7,0.95,1
-0.61,0.51,1
0.77,-0.23,-1
0.49,0.87,1
-0.04,-0.26,-1
-0.47,0.97,1
-0.75,-0.68,-1
-0.79,0.77,1
0.03,-0.59,-1
-0.6,-0.66,-1
-0.36,-0.36,-1
-0.2,0.04,-1
-0.2,-0.2,-1
0.06,-0.71,-1
0.71,0.26,-1
-0.11,0.79,1
0.45,-0.97,-1
0.46,-0.75,-1
-0.5,0.28,-1
-0.16,0.68,1
0.56,-0.68,-1
-0.8,0.12,-1
-0.64,0.92,1
0.29,-0.03,-1
-0.93,-0.32,-1
0.61,0.58,1
0.11,0.03,-1
-0.07,-0.52,-1
-0.49,-0.01,-1
-0.48,0.84,1
-0.14,0.39,1
0.85,0.6,-1
0.86,0.96,1
-0.32,0.25,1
0.8,0.33,-1
-0.83,-0.07,-1
-0.67,-0.97,-1
-0.47,-0.03,-1
-0.02,0.48,1
-0.29,-1,-1
-0.87,-0.14,-1
0.87,-0.3,-1
-0.27,-0.44,-1
0.51,0.25,-1
0.26,0.05,1
0.69,0.22,-1
0.7,0.55,1
-0.26,-0.92,-1
-0.74,0.06,-1
-0.22,0.78,1
0.14,0.91,1
-0.12,0.78,1
-0.78,-0.5,-1
0.53,-1,-1
-0.93,0.26,-1
0.96,-0.05,-1
-0.24,-0.35,-1
0.6,0.4,-1
0.41,0.66,1
-0.3,-0.56,-1
0.99,0.58,-1
-0.86,-0.54,-1
0,-0.31,-1
-0.59,-0.78,-1
0.08,-0.7,-1
-0.2,-0.75,-1
0.74,0.01,-1
-0.78,-0.39,-1
-0.21,-0.99,-1
-0.58,-0.29,-1
0.84,-0.3,-1
0.15,-0.15,-1
-0.76,0.85,1
0.85,-0.74,-1
0.45,0.34,1
-0.68,-0.86,-1
-0.86,0.88,1
-0.39,-0.91,-1
-0.52,-0.11,-1
-0.99,0.31,-1
0.99,0.15,-1
0.54,-0.7,-1
0.56,-0.46,-1
-0.74,-0.61,-1
0.21,0.85,1
-0.56,-0.84,-1
0.94,-0.7,-1
-0.57,-0.08,-1
0.54,0.41,1
-0.34,0.42,1
-0.51,0.4,1
0.04,-0.07,-1
-0.57,-0.52,-1
0.67,-0.25,-1
0.16,0.96,1
1,-0.61,-1
-0.03,-0.67,-1
0.83,-0.24,-1
-0.22,-0.71,-1
-0.38,-0.05,-1
0.78,0.45,-1
-0.93,-0.51,-1
-0.33,-0.08,-1
0.82,-0.42,-1
0.35,0.75,1
-0.28,0.74,1
-0.74,-0.29,-1
-0.9,-0.47,-1
-0.14,0.31,1
0.02,0.93,1
-0.4,0.71,1
0.58,0.78,1
0.48,-0.56,-1
0.88,-0.74,-1
0.01,0.61,1
-0.89,-0.67,-1
0.61,-0.41,-1
0.43,-0.31,-1
-0.99,0.55,-1
-0.11,-0.43,-1
-0.28,0.17,1
-1,-0.26,-1
0.78,-0.78,-1
-0.54,-0.91,-1
0.74,0.11,-1
-0.25,0.22,1
0.51,-0.17,-1
-0.02,-0.74,-1
-0.03,-0.73,-1
-0.72,0.17,-1
0.53,0.89,1
-0.53,0.9,1
0.19,0.67,1
-0.66,-0.88,-1
0.77,0.87,1
-0.2,-0.38,-1
-0.84,-0.87,-1
-0.88,0.11,-1
-0.23,-0.92,-1
-0.02,-0.64,-1
0.76,0.9,1
0.71,-0.64,-1
-0.61,0.55,1
0.3,0.9,1
-0.69,0.67,1
-0.58,-0.54,-1
0.76,-0.37,-1
0.92,-0.25,-1
-0.67,0.53,1
0.02,-0.5,-1
-0.12,-0.74,-1
-0.37,0.97,1
-0.73,-0.65,-1
0.58,0.66,1
0.02,0.97,1
-0.69,-0.61,-1
-0.77,-0.86,-1
-0.73,-0.95,-1
0.43,-0.61,-1
-0.34,0.42,1
-0.74,-0.7,-1
0.76,-0.07,-1
0.6,0.21,-1
0,-0.21,-1
-0.71,0.81,1
0.25,-0.89,-1
-0.34,-0.65,-1
-0.29,-0.38,-1
0.52,-0.95,-1
0.84,-0.28,-1
-0.33,-0.02,-1
0.77,-0.27,-1
-0.18,-0.67,-1
-0.78,0.34,-1
0.3,0.63,1
-0.67,-0.13,-1
0.76,0.54,-1
0.32,-0.76,-1
-0.05,0.76,1
-0.04,0.6,1
-0.61,-0.73,-1
-0.88,-0.97,-1
-0.21,-0.15,-1
-0.34,0.08,1
0.33,-0.63,-1
0.8,-0.3,-1
-0.62,-0.55,-1
0.32,0.78,1
-0.12,-0.28,-1
-0.51,0.68,1
-0.17,-0.93,-1
-0.85,-0.8,-1
-0.79,0,-1
-0.4,0.67,1
-0.67,-0.01,-1
0.69,-0.21,-1
0.91,0.17,-1
0.67,-0.51,-1
0.67,0.37,1
0.43,0.87,1
-0.2,-0.3,-1
-0.57,-0.14,-1
-0.91,0.07,-1
-0.39,0.68,1
-0.8,-1,-1
-0.83,0.69,-1
-0.16,0.6,1
0.97,0.26,-1
-0.15,-0.08,-1
-0.54,-0.65,-1
0.76,0.15,-1
0.13,0.59,1
-0.3,0.69,1
0.27,-0.71,-1
0.5,-0.5,-1
-0.28,-0.32,-1
-0.27,0.52,1
0.91,0.48,-1
0.58,-0.67,-1
-0.38,-0.2,-1
0.53,-0.45,-1
0.13,0.69,1
0.6,-0.62,-1
0.13,0.65,1
-0.66,0.14,-1
0.56,0.87,1
-0.54,-0.41,-1
-0.04,-0.51,-1
-0.28,-0.93,-1
0.4,-0.31,-1
-0.57,-0.79,-1
-0.38,0.35,1
-0.61,-0.06,-1
0.86,-0.93,-1
0.61,-0.59,-1
0.87,0.98,1
-0.19,-0.57,-1
0.27,0.4,1
0.21,-0.89,-1
0.49,0.51,1
-0.44,0.95,1
-0.81,-0.44,-1
0.51,-0.04,-1
0.21,-0.19,-1
-0.45,-0.59,-1
0.03,-0.72,-1
0.38,0.09,1
-0.69,-0.65,-1
0.75,0.57,1
0.26,0.05,-1
0.46,0.62,1
0.88,0.81,1
0.65,0.32,-1
-0.65,-0.48,-1
0.14,0.07,1
-0.66,-0.9,-1
0.53,0.49,1
0.14,0.81,1
-0.85,0.55,-1
0.28,-0.2,-1
0.92,-0.74,-1
-0.51,-0.86,-1
0.64,0.79,1
0.73,-0.86,-1
-0.37,0.28,1
0.96,0.63,-1
0.56,0.15,-1
-0.76,-0.71,-1
0.28,-0.56,-1
0.89,0.73,1
0.54,0.65,1
-0.2,-0.87,-1
0.88,0.78,1
-0.73,0.51,-1
0.19,-0.87,-1
0.18,-0.91,-1
0.28,0.65,1
-0.14,0.89,1
-0.75,0.16,-1
0.19,0.05,-1
-0.07,-0.42,-1
-0.06,0.39,1
0.08,0.27,1
0.01,0.54,1
